Date,Price,Open,High,Low,Vol.,Chg. %,
"2/9/21","46,486.0","46,440.0","48,004.0","45,882.0","15.90K","0.10%",
"2/8/21","46,440.0","38,841.0","46,440.0","38,250.0","24.79K","19.56%",
"2/7/21","38,841.0","39,257.0","39,561.0","38,061.0","7.63K","-1.06%",
"2/6/21","39,257.0","38,260.0","40,780.0","38,260.0","10.18K","2.61%",
"2/5/21","38,260.0","36,975.0","38,260.0","36,759.0","4.48K","3.48%",
"2/4/21","36,975.0","37,677.0","37,998.0","36,521.0","6.42K","-1.86%",
"2/3/21","37,677.0","35,563.0","37,677.0","35,563.0","8.80K","5.94%",
"2/2/21","35,563.0","33,559.0","35,960.0","33,559.0","7.01K","5.97%",
"2/1/21","33,559.0","33,141.0","34,460.1","32,595.0","5.30K","1.26%",
"1/31/21","33,141.0","34,334.0","34,334.0","32,270.0","5.82K","-3.47%",
"1/30/21","34,334.0","34,268.0","34,791.0","33,136.6","7.29K","0.16%",
"1/29/21","34,280.7","33,350.0","38,056.0","32,466.0","28.64K","2.85%",
"1/28/21","33,331.0","30,454.0","33,418.0","30,344.0","9.17K","9.45%",
"1/27/21","30,454.0","32,519.0","32,519.0","29,815.0","14.77K","-6.35%",
"1/26/21","32,519.0","32,268.1","32,735.1","31,434.0","8.54K","0.78%",
"1/25/21","32,268.1","32,298.0","34,693.0","32,268.1","9.23K","-0.09%",
"1/24/21","32,298.0","32,099.0","32,830.0","31,481.0","5.89K","0.62%",
"1/23/21","32,099.0","33,062.0","33,062.0","31,773.0","7.07K","-2.91%",
"1/22/21","33,062.0","30,852.0","33,631.0","28,991.0","15.72K","7.09%",
"1/21/21","30,873.0","35,522.0","35,522.0","30,609.0","22.35K","-13.09%",
"1/20/21","35,521.1","35,915.0","36,263.0","33,447.0","14.14K","-1.22%",
"1/19/21","35,958.0","36,699.0","37,673.0","35,958.0","9.61K","-2.02%",
"1/18/21","36,699.0","35,913.0","36,906.0","35,180.0","8.41K","2.22%",
"1/17/21","35,903.0","36,061.0","36,570.0","33,914.0","9.85K","-0.42%",
"1/16/21","36,055.0","36,741.0","37,750.0","35,809.0","10.84K","-1.87%",
"1/15/21","36,741.0","39,145.0","39,476.0","35,268.0","15.55K","-6.20%",
"1/14/21","39,170.0","37,374.0","39,750.0","37,193.0","12.97K","4.80%",
"1/13/21","37,375.0","34,106.0","37,418.0","33,160.0","14.89K","9.59%",
"1/12/21","34,103.0","35,448.0","35,838.6","33,616.0","22.18K","-3.87%",
"1/11/21","35,476.0","38,226.0","38,226.0","31,842.0","48.04K","-7.19%",
"1/10/21","38,226.0","40,171.0","41,209.3","37,436.0","19.01K","-4.84%",
"1/9/21","40,171.0","40,509.0","41,046.0","38,966.0","8.17K","-0.83%",
"1/8/21","40,509.0","39,407.0","41,616.0","37,723.0","21.79K","2.80%",
"1/7/21","39,407.0","36,755.0","39,672.0","36,755.0","22.11K","7.22%",
"1/6/21","36,755.0","33,986.0","36,755.0","33,901.0","18.62K","8.12%",
"1/5/21","33,996.0","32,020.0","33,996.0","30,979.1","14.48K","6.17%",
"1/4/21","32,020.0","32,971.0","33,403.0","29,178.0","24.68K","-2.88%",
"1/3/21","32,971.0","32,183.0","34,253.0","32,110.0","18.91K","2.44%",
"1/2/21","32,185.0","29,346.0","33,168.0","29,192.0","22.01K","9.67%",
"1/1/21","29,346.0","28,933.0","29,498.0","28,932.0","8.33K","1.43%",
"Open : 28,933.0","Highest : 68,925.0","Lowest : 28,932.0","Chg. % : 59.74%",
