Date,Price,Open,High,Low,Vol.,Chg. %,
"11/26/23","37,443.0","37,782.0","37,798.0","37,120.0","1.84K","-0.90%",
"11/25/23","37,782.0","37,704.0","37,891.0","37,583.0","1.13K","0.21%",
"11/24/23","37,704.0","37,280.0","38,410.0","37,248.0","3.64K","1.14%",
"11/23/23","37,280.0","37,407.0","37,645.0","36,898.0","1.30K","-0.34%",
"11/22/23","37,407.0","35,794.0","37,870.0","35,663.0","2.09K","4.51%",
"11/21/23","35,794.0","37,451.0","37,638.0","35,791.0","2.68K","-4.42%",
"11/20/23","37,451.0","37,368.0","37,731.0","36,824.0","1.65K","0.22%",
"11/19/23","37,368.0","36,581.0","37,509.0","36,410.0","0.52K","2.15%",
"11/18/23","36,581.0","36,631.0","36,849.0","36,234.0","0.34K","-0.14%",
"11/17/23","36,631.0","36,161.0","36,730.0","35,886.0","0.88K","1.30%",
"11/16/23","36,161.0","37,865.0","37,927.0","35,535.0","0.96K","-4.50%",
"11/15/23","37,865.0","35,542.0","37,949.0","35,374.0","1.99K","6.54%",
"11/14/23","35,542.0","36,511.0","36,756.0","34,860.0","2.05K","-2.65%",
"11/13/23","36,511.0","37,042.0","37,410.0","36,390.0","1.23K","-1.43%",
"11/12/23","37,042.0","37,141.0","37,215.0","36,760.0","0.45K","-0.27%",
"11/11/23","37,141.0","37,301.0","37,405.0","36,720.0","1.22K","-0.43%",
"11/10/23","37,301.0","36,699.0","37,500.0","36,369.0","0.95K","1.64%",
"11/9/23","36,699.0","35,641.0","37,973.0","35,562.0","3.97K","2.97%",
"11/8/23","35,641.0","35,455.0","36,065.0","35,111.0","0.70K","0.52%",
"11/7/23","35,455.0","35,053.0","35,930.0","34,578.0","0.97K","1.15%",
"11/6/23","35,053.0","35,064.0","35,323.0","34,798.0","0.37K","-0.03%",
"11/5/23","35,064.0","35,100.0","35,399.0","34,532.0","0.61K","-0.10%",
"11/4/23","35,100.0","34,751.0","35,296.0","34,647.0","0.72K","1.00%",
"11/3/23","34,751.0","34,944.0","34,954.0","34,154.0","1.51K","-0.55%",
"11/2/23","34,944.0","35,447.0","35,953.0","34,335.0","2.19K","-1.42%",
"11/1/23","35,447.0","34,669.0","35,561.0","34,114.0","1.99K","2.24%",
"10/31/23","34,669.0","34,490.0","34,730.0","34,111.0","1.39K","0.52%",
"10/30/23","34,490.0","34,552.0","34,876.0","34,117.0","1.36K","-0.18%",
"10/29/23","34,551.0","34,104.0","34,783.0","33,969.0","1.50K","1.31%",
"10/28/23","34,104.0","33,942.0","34,494.0","33,906.0","0.75K","0.48%",
"10/27/23","33,942.0","34,184.0","34,268.0","33,430.0","1.12K","-0.71%",
"10/26/23","34,184.0","34,504.0","34,843.0","33,770.0","1.01K","-0.93%",
"10/25/23","34,504.0","33,943.0","35,147.0","33,756.0","2.24K","1.65%",
"10/24/23","33,943.0","33,069.0","35,175.0","32,852.0","5.30K","2.64%",
"10/23/23","33,069.0","30,023.0","33,525.0","29,923.0","6.76K","10.15%",
"10/22/23","30,023.0","29,922.0","30,225.0","29,704.0","0.50K","0.34%",
"10/21/23","29,922.0","29,689.0","30,343.0","29,478.0","0.79K","0.78%",
"10/20/23","29,689.0","28,745.0","30,232.0","28,619.0","3.15K","3.28%",
"10/19/23","28,745.0","28,332.0","28,904.0","28,155.0","1.56K","1.46%",
"10/18/23","28,332.0","28,410.0","28,978.0","28,171.0","1.02K","-0.27%",
"10/17/23","28,410.0","28,524.0","28,624.0","28,109.0","0.83K","-0.40%",
"10/16/23","28,524.0","27,168.0","30,067.0","27,129.0","4.31K","4.99%",
"10/15/23","27,168.0","26,871.0","27,297.0","26,832.0","0.47K","1.11%",
"10/14/23","26,871.0","26,875.0","26,995.0","26,830.0","0.36K","-0.01%",
"10/13/23","26,875.0","26,795.0","27,140.0","26,700.0","0.85K","0.30%",
"10/12/23","26,795.0","26,894.0","26,964.0","26,580.0","1.44K","-0.37%",
"10/11/23","26,894.0","27,414.0","27,492.0","26,562.0","1.98K","-1.90%",
"10/10/23","27,414.0","27,617.0","27,752.0","27,325.0","1.27K","-0.74%",
"10/9/23","27,617.0","27,929.0","27,987.0","27,331.0","3.07K","-1.12%",
"10/8/23","27,929.0","27,967.0","28,093.0","27,710.0","0.30K","-0.14%",
"10/7/23","27,967.0","27,942.0","28,026.0","27,840.0","0.45K","0.09%",
"10/6/23","27,942.0","27,418.0","28,268.0","27,200.0","1.62K","1.91%",
"10/5/23","27,418.0","27,805.0","28,118.0","27,370.0","1.44K","-1.39%",
"10/4/23","27,805.0","27,431.0","27,845.0","27,249.0","0.89K","1.36%",
"10/3/23","27,431.0","27,526.0","27,700.0","27,211.0","0.77K","-0.35%",
"10/2/23","27,526.0","28,008.0","28,566.0","27,345.0","2.08K","-1.72%",
"10/1/23","28,008.0","26,980.0","28,100.0","26,973.0","1.83K","3.81%",
"9/30/23","26,980.0","26,929.0","27,109.0","26,909.0","0.33K","0.19%",
"9/29/23","26,929.0","27,046.0","27,263.0","26,745.0","1.06K","-0.43%",
"9/28/23","27,046.0","26,391.0","27,300.0","26,368.0","1.07K","2.48%",
"9/27/23","26,391.0","26,244.0","26,872.0","26,147.0","1.91K","0.56%",
"9/26/23","26,244.0","26,330.0","26,410.0","26,129.0","0.90K","-0.33%",
"9/25/23","26,330.0","26,299.0","26,465.0","26,045.0","1.17K","0.12%",
"9/24/23","26,299.0","26,609.0","26,768.0","26,211.0","2.03K","-1.17%",
"9/23/23","26,609.0","26,606.0","26,662.0","26,555.0","0.88K","0.01%",
"9/22/23","26,606.0","26,594.0","26,749.0","26,532.0","2.04K","0.05%",
"9/21/23","26,594.0","27,149.0","27,167.0","26,416.0","1.53K","-2.04%",
"9/20/23","27,149.0","27,244.0","27,414.0","26,847.0","1.44K","-0.35%",
"9/19/23","27,244.0","26,788.0","27,506.0","26,700.0","1.60K","1.70%",
"9/18/23","26,788.0","26,547.0","27,452.0","26,444.0","2.87K","0.91%",
"9/17/23","26,547.0","26,576.0","26,632.0","26,444.0","0.33K","-0.11%",
"9/16/23","26,576.0","26,625.0","26,792.0","26,477.0","0.32K","-0.18%",
"9/15/23","26,625.0","26,544.0","26,862.0","26,255.0","0.90K","0.31%",
"9/14/23","26,544.0","26,238.0","26,832.0","26,151.0","2.56K","1.17%",
"9/13/23","26,238.0","25,851.0","26,430.0","25,797.0","0.87K","1.50%",
"9/12/23","25,851.0","25,183.0","26,566.0","25,152.0","2.49K","2.65%",
"9/11/23","25,183.0","25,860.0","25,904.0","24,927.0","1.24K","-2.62%",
"9/10/23","25,860.0","25,910.0","26,009.0","25,638.0","0.50K","-0.19%",
"9/9/23","25,910.0","25,918.0","25,948.0","25,823.0","0.27K","-0.03%",
"9/8/23","25,918.0","26,264.0","26,435.0","25,692.0","0.86K","-1.32%",
"9/7/23","26,264.0","25,783.0","26,444.0","25,645.0","1.21K","1.87%",
"9/6/23","25,783.0","25,793.0","26,023.0","25,453.0","1.14K","-0.04%",
"9/5/23","25,793.0","25,823.0","25,886.0","25,602.0","1.02K","-0.12%",
"9/4/23","25,823.0","25,980.0","26,092.0","25,666.0","0.72K","-0.60%",
"9/3/23","25,980.0","25,870.0","26,114.0","25,826.0","0.45K","0.43%",
"9/2/23","25,870.0","25,816.0","25,995.0","25,763.0","1.17K","0.21%",
"9/1/23","25,816.0","25,967.0","26,164.0","25,354.0","2.05K","-0.58%",
"8/31/23","25,967.0","27,325.0","27,550.0","25,750.0","3.63K","-4.97%",
"8/30/23","27,325.0","27,752.0","27,789.0","27,085.0","1.29K","-1.54%",
"8/29/23","27,752.0","26,147.0","28,097.0","25,954.0","2.68K","6.14%",
"8/28/23","26,147.0","26,121.0","26,264.0","25,900.0","0.69K","0.10%",
"8/27/23","26,121.0","26,045.0","26,198.0","25,997.0","0.13K","0.29%",
"8/26/23","26,045.0","26,079.0","26,142.0","26,019.0","0.21K","-0.13%",
"8/25/23","26,079.0","26,199.0","26,314.0","25,825.0","1.27K","-0.46%",
"8/24/23","26,199.0","26,461.0","26,598.0","25,962.0","0.83K","-0.99%",
"8/23/23","26,461.0","26,057.0","26,834.0","25,840.0","1.19K","1.55%",
"8/22/23","26,057.0","26,144.0","26,156.0","25,490.0","1.07K","-0.33%",
"8/21/23","26,144.0","26,215.0","26,255.0","25,850.0","0.90K","-0.27%",
"8/20/23","26,215.0","26,115.0","26,305.0","26,018.0","0.60K","0.38%",
"8/19/23","26,115.0","26,066.0","26,279.0","25,812.0","0.33K","0.19%",
"8/18/23","26,066.0","26,661.0","26,823.0","25,699.0","2.04K","-2.23%",
"8/17/23","26,661.0","28,730.0","28,778.0","24,863.0","4.96K","-7.20%",
"8/16/23","28,730.0","29,200.0","29,255.0","28,728.0","1.07K","-1.61%",
"8/15/23","29,200.0","29,445.0","29,499.0","29,109.0","0.49K","-0.83%",
"8/14/23","29,445.0","29,314.0","29,689.0","29,103.0","0.79K","0.45%",
"8/13/23","29,314.0","29,445.0","29,477.0","29,297.0","0.27K","-0.44%",
"8/12/23","29,445.0","29,434.0","29,495.0","29,393.0","0.20K","0.04%",
"8/11/23","29,434.0","29,458.0","29,549.0","29,258.0","1.10K","-0.08%",
"8/10/23","29,458.0","29,597.0","29,745.0","29,384.0","1.44K","-0.47%",
"8/9/23","29,597.0","29,796.0","30,163.0","29,393.0","1.22K","-0.67%",
"8/8/23","29,796.0","29,223.0","30,235.0","29,165.0","1.36K","1.96%",
"8/7/23","29,223.0","29,095.0","29,289.0","28,722.0","1.03K","0.44%",
"8/6/23","29,095.0","29,075.0","29,198.0","29,007.0","0.39K","0.07%",
"8/5/23","29,075.0","29,119.0","29,153.0","28,993.0","0.41K","-0.15%",
"8/4/23","29,119.0","29,206.0","29,335.0","28,863.0","0.59K","-0.30%",
"8/3/23","29,206.0","29,197.0","29,438.0","28,995.0","0.62K","0.03%",
"8/2/23","29,197.0","29,746.0","30,056.0","28,975.0","1.18K","-1.85%",
"8/1/23","29,746.0","29,273.0","29,746.0","28,663.0","1.64K","1.62%",
"7/31/23","29,273.0","29,315.0","29,560.0","29,164.0","0.45K","-0.14%",
"7/30/23","29,315.0","29,402.0","29,488.0","29,111.0","0.49K","-0.30%",
"7/29/23","29,402.0","29,365.0","29,443.0","29,305.0","0.15K","0.13%",
"7/28/23","29,365.0","29,256.0","29,578.0","29,169.0","0.32K","0.37%",
"7/27/23","29,256.0","29,390.0","29,601.0","29,123.0","0.61K","-0.46%",
"7/26/23","29,390.0","29,272.0","29,720.0","29,150.0","0.75K","0.40%",
"7/25/23","29,272.0","29,224.0","29,404.0","29,101.0","0.37K","0.16%",
"7/24/23","29,224.0","30,122.0","30,125.0","28,931.0","1.62K","-2.98%",
"7/23/23","30,122.0","29,811.0","30,370.0","29,777.0","0.50K","1.04%",
"7/22/23","29,811.0","29,942.0","30,035.0","29,673.0","0.19K","-0.44%",
"7/21/23","29,942.0","29,839.0","30,091.0","29,770.0","1.12K","0.35%",
"7/20/23","29,839.0","29,939.0","30,438.0","29,625.0","1.31K","-0.33%",
"7/19/23","29,939.0","29,888.0","30,220.0","29,829.0","0.50K","0.17%",
"7/18/23","29,888.0","30,172.0","30,269.0","29,618.0","1.28K","-0.94%",
"7/17/23","30,172.0","30,260.0","30,353.0","29,701.0","1.33K","-0.29%",
"7/16/23","30,260.0","30,310.0","30,469.0","30,108.0","0.53K","-0.16%",
"7/15/23","30,310.0","30,343.0","30,419.0","30,283.0","0.38K","-0.11%",
"7/14/23","30,343.0","31,500.0","31,657.0","29,969.0","2.41K","-3.67%",
"7/13/23","31,500.0","30,428.0","31,814.0","30,307.0","2.91K","3.52%",
"7/12/23","30,428.0","30,654.0","30,998.0","30,260.0","1.07K","-0.74%",
"7/11/23","30,654.0","30,445.0","30,822.0","30,359.0","0.71K","0.69%",
"7/10/23","30,445.0","30,188.0","31,044.0","29,988.0","1.28K","0.85%",
"7/9/23","30,188.0","30,318.0","30,459.0","30,081.0","0.78K","-0.43%",
"7/8/23","30,318.0","30,370.0","30,406.0","30,086.0","0.46K","-0.17%",
"7/7/23","30,370.0","29,942.0","30,469.0","29,779.0","1.19K","1.43%",
"7/6/23","29,942.0","30,532.0","31,530.0","29,901.0","2.31K","-1.93%",
"7/5/23","30,532.0","30,782.0","30,897.0","30,239.0","1.25K","-0.81%",
"7/4/23","30,782.0","31,176.0","31,345.0","30,656.0","1.67K","-1.26%",
"7/3/23","31,176.0","30,663.0","31,416.0","30,607.0","1.36K","1.67%",
"7/2/23","30,663.0","30,607.0","30,817.0","30,200.0","0.70K","0.18%",
"7/1/23","30,607.0","30,500.0","30,689.0","30,356.0","0.95K","0.35%",
"6/30/23","30,500.0","30,471.0","31,299.0","29,617.0","3.22K","0.10%",
"6/29/23","30,471.0","30,094.0","30,844.0","30,062.0","0.98K","1.25%",
"6/28/23","30,094.0","30,711.0","30,731.0","29,900.0","1.21K","-2.01%",
"6/27/23","30,711.0","30,287.0","31,018.0","30,246.0","1.13K","1.40%",
"6/26/23","30,287.0","30,485.0","30,672.0","29,981.0","1.03K","-0.65%",
"6/25/23","30,485.0","30,556.0","31,058.0","30,334.0","0.65K","-0.23%",
"6/24/23","30,556.0","30,708.0","30,820.0","30,294.0","0.73K","-0.49%",
"6/23/23","30,708.0","29,920.0","31,415.0","29,838.0","2.29K","2.63%",
"6/22/23","29,920.0","30,013.0","30,506.0","29,678.0","1.68K","-0.31%",
"6/21/23","30,013.0","28,325.0","30,769.0","28,286.0","3.14K","5.96%",
"6/20/23","28,325.0","26,866.0","28,406.0","26,676.0","2.17K","5.43%",
"6/19/23","26,866.0","26,358.0","27,056.0","26,293.0","0.96K","1.93%",
"6/18/23","26,358.0","26,535.0","26,712.0","26,293.0","0.53K","-0.67%",
"6/17/23","26,535.0","26,357.0","26,789.0","26,202.0","0.81K","0.68%",
"6/16/23","26,357.0","25,611.0","26,506.0","25,244.0","1.02K","2.91%",
"6/15/23","25,611.0","25,146.0","25,766.0","24,862.0","1.11K","1.85%",
"6/14/23","25,146.0","25,941.0","26,113.0","24,853.0","1.26K","-3.06%",
"6/13/23","25,941.0","25,933.0","26,428.0","25,748.0","0.79K","0.03%",
"6/12/23","25,933.0","25,953.0","26,106.0","25,650.0","0.36K","-0.08%",
"6/11/23","25,953.0","25,870.0","26,230.0","25,669.0","0.53K","0.32%",
"6/10/23","25,870.0","26,502.0","26,556.0","25,468.0","1.66K","-2.38%",
"6/9/23","26,502.0","26,526.0","26,804.0","26,303.0","0.49K","-0.09%",
"6/8/23","26,526.0","26,365.0","26,811.0","26,248.0","0.70K","0.61%",
"6/7/23","26,365.0","27,233.0","27,368.0","26,157.0","1.79K","-3.19%",
"6/6/23","27,233.0","25,730.0","27,342.0","25,392.0","1.69K","5.84%",
"6/5/23","25,730.0","27,126.0","27,134.0","25,420.0","3.02K","-5.15%",
"6/4/23","27,126.0","27,077.0","27,446.0","26,963.0","0.46K","0.18%",
"6/3/23","27,077.0","27,254.0","27,331.0","26,925.0","0.44K","-0.65%",
"6/2/23","27,254.0","26,833.0","27,301.0","26,523.0","0.79K","1.57%",
"6/1/23","26,833.0","27,220.0","27,348.0","26,666.0","0.83K","-1.42%",
"5/31/23","27,220.0","27,723.0","27,855.0","26,859.0","1.34K","-1.81%",
"5/30/23","27,723.0","27,772.0","28,065.0","27,600.0","0.49K","-0.18%",
"5/29/23","27,772.0","28,096.0","28,463.0","27,579.0","0.82K","-1.15%",
"5/28/23","28,096.0","26,885.0","28,263.0","26,804.0","1.60K","4.50%",
"5/27/23","26,885.0","26,737.0","26,917.0","26,608.0","0.24K","0.55%",
"5/26/23","26,737.0","26,498.0","26,937.0","26,359.0","0.96K","0.90%",
"5/25/23","26,498.0","26,344.0","26,620.0","25,889.0","0.64K","0.58%",
"5/24/23","26,344.0","27,243.0","27,243.0","26,100.0","0.92K","-3.30%",
"5/23/23","27,243.0","26,869.0","27,481.0","26,829.0","0.59K","1.39%",
"5/22/23","26,869.0","26,760.0","27,101.0","26,562.0","0.54K","0.41%",
"5/21/23","26,760.0","27,126.0","27,285.0","26,701.0","0.52K","-1.35%",
"5/20/23","27,126.0","26,911.0","27,168.0","26,863.0","0.18K","0.80%",
"5/19/23","26,911.0","26,862.0","27,198.0","26,676.0","0.33K","0.18%",
"5/18/23","26,862.0","27,425.0","27,504.0","26,443.0","1.59K","-2.05%",
"5/17/23","27,425.0","27,054.0","27,511.0","26,614.0","1.88K","1.37%",
"5/16/23","27,054.0","27,190.0","27,313.0","26,899.0","0.80K","-0.50%",
"5/15/23","27,190.0","26,937.0","27,671.0","26,764.0","0.98K","0.94%",
"5/14/23","26,937.0","26,790.0","27,194.0","26,639.0","0.37K","0.55%",
"5/13/23","26,790.0","26,818.0","27,065.0","26,713.0","0.35K","-0.10%",
"5/12/23","26,818.0","27,016.0","27,101.0","25,884.0","1.82K","-0.73%",
"5/11/23","27,016.0","27,622.0","27,654.0","26,795.0","1.79K","-2.19%",
"5/10/23","27,622.0","27,668.0","28,338.0","26,855.0","1.70K","-0.17%",
"5/9/23","27,668.0","27,701.0","27,844.0","27,386.0","0.75K","-0.12%",
"5/8/23","27,701.0","28,464.0","28,682.0","27,309.0","1.59K","-2.68%",
"5/7/23","28,464.0","28,909.0","29,175.0","28,464.0","0.64K","-1.54%",
"5/6/23","28,909.0","29,526.0","29,836.0","28,415.0","1.15K","-2.09%",
"5/5/23","29,526.0","28,844.0","29,687.0","28,844.0","1.41K","2.36%",
"5/4/23","28,844.0","29,037.0","29,370.0","28,706.0","0.81K","-0.66%",
"5/3/23","29,037.0","28,679.0","29,277.0","28,161.0","1.03K","1.25%",
"5/2/23","28,679.0","28,106.0","28,888.0","27,919.0","1.24K","2.04%",
"5/1/23","28,106.0","29,255.0","29,347.0","27,700.0","1.80K","-3.93%",
"4/30/23","29,255.0","29,253.0","29,962.0","29,113.0","1.37K","0.01%",
"4/29/23","29,253.0","29,338.0","29,454.0","29,085.0","0.35K","-0.29%",
"4/28/23","29,338.0","29,479.0","29,589.0","28,911.0","1.40K","-0.48%",
"4/27/23","29,479.0","28,433.0","29,885.0","28,395.0","1.89K","3.68%",
"4/26/23","28,433.0","28,324.0","30,028.0","27,263.0","3.46K","0.38%",
"4/25/23","28,324.0","27,522.0","28,389.0","27,224.0","0.98K","2.91%",
"4/24/23","27,522.0","27,613.0","28,000.0","26,998.0","1.38K","-0.33%",
"4/23/23","27,613.0","27,826.0","27,827.0","27,364.0","0.69K","-0.77%",
"4/22/23","27,826.0","27,287.0","27,884.0","27,163.0","0.71K","1.98%",
"4/21/23","27,287.0","28,248.0","28,378.0","27,191.0","1.37K","-3.40%",
"4/20/23","28,248.0","28,826.0","29,098.0","28,035.0","1.55K","-2.01%",
"4/19/23","28,826.0","30,392.0","30,412.0","28,645.0","3.76K","-5.15%",
"4/18/23","30,392.0","29,434.0","30,471.0","29,169.0","1.93K","3.25%",
"4/17/23","29,434.0","30,285.0","30,289.0","29,277.0","2.04K","-2.81%",
"4/16/23","30,285.0","30,280.0","30,559.0","30,123.0","1.84K","0.02%",
"4/15/23","30,280.0","30,462.0","30,575.0","30,195.0","0.80K","-0.60%",
"4/14/23","30,462.0","30,389.0","30,968.0","30,001.0","2.59K","0.24%",
"4/13/23","30,389.0","29,876.0","30,563.0","29,867.0","1.43K","1.72%",
"4/12/23","29,876.0","30,190.0","30,450.0","29,683.0","1.69K","-1.04%",
"4/11/23","30,190.0","29,614.0","30,484.0","29,579.0","2.75K","1.95%",
"4/10/23","29,614.0","28,320.0","29,724.0","28,159.0","2.24K","4.57%",
"4/9/23","28,320.0","27,901.0","28,510.0","27,780.0","0.68K","1.50%",
"4/8/23","27,901.0","27,889.0","28,135.0","27,839.0","0.40K","0.04%",
"4/7/23","27,889.0","28,018.0","28,082.0","27,755.0","0.33K","-0.46%",
"4/6/23","28,018.0","28,153.0","28,163.0","27,728.0","0.88K","-0.48%",
"4/5/23","28,153.0","28,153.0","28,750.0","27,837.0","1.52K","0.00%",
"4/4/23","28,153.0","27,790.0","28,445.0","27,671.0","1.08K","1.31%",
"4/3/23","27,790.0","28,173.0","28,482.0","27,231.0","2.64K","-1.36%",
"4/2/23","28,173.0","28,443.0","28,515.0","27,867.0","1.00K","-0.95%",
"4/1/23","28,443.0","28,460.0","28,809.0","28,210.0","0.86K","-0.06%",
"3/31/23","28,460.0","28,017.0","28,651.0","27,556.0","1.32K","1.58%",
"3/30/23","28,017.0","28,344.0","29,170.0","27,692.0","2.68K","-1.15%",
"3/29/23","28,344.0","27,265.0","28,645.0","27,253.0","2.12K","3.96%",
"3/28/23","27,265.0","27,129.0","27,512.0","26,637.0","1.44K","0.50%",
"3/27/23","27,129.0","27,986.0","28,027.0","26,542.0","1.94K","-3.06%",
"3/26/23","27,986.0","27,482.0","28,171.0","27,438.0","1.17K","1.83%",
"3/25/23","27,482.0","27,458.0","27,779.0","27,173.0","0.86K","0.09%",
"3/24/23","27,458.0","28,304.0","28,372.0","27,017.0","1.92K","-2.99%",
"3/23/23","28,304.0","27,263.0","28,741.0","27,121.0","3.12K","3.82%",
"3/22/23","27,263.0","28,112.0","28,813.0","26,620.0","3.93K","-3.02%",
"3/21/23","28,112.0","27,712.0","28,435.0","27,313.0","1.66K","1.44%",
"3/20/23","27,712.0","27,936.0","28,438.0","27,130.0","2.70K","-0.80%",
"3/19/23","27,936.0","26,913.0","28,329.0","26,838.0","4.34K","3.80%",
"3/18/23","26,913.0","27,350.0","27,605.0","26,595.0","3.08K","-1.60%",
"3/17/23","27,350.0","25,057.0","27,562.0","24,954.0","9.82K","9.15%",
"3/16/23","25,057.0","24,321.0","25,213.0","24,202.0","2.42K","3.03%",
"3/15/23","24,321.0","24,744.0","25,245.0","23,939.0","2.63K","-1.71%",
"3/14/23","24,744.0","24,187.0","26,434.0","24,073.0","9.61K","2.30%",
"3/13/23","24,187.0","22,079.0","24,560.0","21,891.0","7.01K","9.55%",
"3/12/23","22,079.0","20,538.0","22,132.0","20,363.0","5.61K","7.50%",
"3/11/23","20,538.0","20,201.0","20,783.0","19,874.0","6.80K","1.67%",
"3/10/23","20,201.0","20,378.0","20,381.0","19,592.0","4.64K","-0.87%",
"3/9/23","20,378.0","21,712.0","21,835.0","20,096.0","3.79K","-6.14%",
"3/8/23","21,712.0","22,209.0","22,286.0","21,622.0","1.75K","-2.24%",
"3/7/23","22,209.0","22,404.0","22,552.0","21,967.0","1.84K","-0.87%",
"3/6/23","22,404.0","22,431.0","22,586.0","22,315.0","0.89K","-0.12%",
"3/5/23","22,431.0","22,346.0","22,650.0","22,225.0","0.43K","0.38%",
"3/4/23","22,346.0","22,363.0","22,405.0","22,176.0","0.41K","-0.08%",
"3/3/23","22,363.0","23,472.0","23,482.0","22,003.0","2.99K","-4.72%",
"3/2/23","23,472.0","23,646.0","23,792.0","23,208.0","0.70K","-0.74%",
"3/1/23","23,646.0","23,134.0","23,979.0","23,037.0","1.37K","2.21%",
"2/28/23","23,134.0","23,504.0","23,609.0","23,067.0","1.44K","-1.57%",
"2/27/23","23,504.0","23,560.0","23,891.0","23,167.0","1.84K","-0.24%",
"2/26/23","23,560.0","23,177.0","23,669.0","23,083.0","0.77K","1.65%",
"2/25/23","23,177.0","23,201.0","23,222.0","22,810.0","1.12K","-0.10%",
"2/24/23","23,201.0","23,947.0","24,150.0","22,911.0","3.45K","-3.12%",
"2/23/23","23,947.0","24,186.0","24,598.0","23,625.0","2.24K","-0.99%",
"2/22/23","24,186.0","24,460.0","24,485.0","23,586.0","3.34K","-1.12%",
"2/21/23","24,460.0","24,831.0","25,162.0","24,177.0","3.55K","-1.49%",
"2/20/23","24,831.0","24,294.0","25,114.0","23,867.0","2.02K","2.21%",
"2/19/23","24,294.0","24,633.0","25,200.0","24,246.0","2.72K","-1.38%",
"2/18/23","24,633.0","24,579.0","24,853.0","24,450.0","0.63K","0.22%",
"2/17/23","24,579.0","23,535.0","25,018.0","23,362.0","4.17K","4.44%",
"2/16/23","23,535.0","24,318.0","25,232.0","23,527.0","4.64K","-3.22%",
"2/15/23","24,318.0","22,198.0","24,350.0","22,082.0","2.37K","9.55%",
"2/14/23","22,198.0","21,773.0","22,311.0","21,578.0","1.44K","1.95%",
"2/13/23","21,773.0","21,796.0","21,902.0","21,404.0","3.08K","-0.11%",
"2/12/23","21,796.0","21,866.0","22,095.0","21,667.0","1.26K","-0.32%",
"2/11/23","21,866.0","21,643.0","21,903.0","21,614.0","0.36K","1.03%",
"2/10/23","21,643.0","21,800.0","21,937.0","21,500.0","1.47K","-0.72%",
"2/9/23","21,800.0","22,959.0","23,002.0","21,710.0","3.31K","-5.05%",
"2/8/23","22,959.0","23,251.0","23,430.0","22,691.0","1.35K","-1.26%",
"2/7/23","23,251.0","22,755.0","23,350.0","22,744.0","1.20K","2.18%",
